Fecha,Departamento_DelitoSexual,Municipio_DelitoSexual,Dia,Hora,Barrio,Zona,Clase_de_sitio,Arma_empleada,Movil Agresor,Movil Victima,Edad,Sexo,Estado_civil,Pais_de_nacimiento,Clase_de_empleado,Profesion,Escolaridad,Codigo_DANE,Delitos_Sexuales
01/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Lunes,12/31/1899 12:00:00 AM,SAN ISIDRO E-4,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,7,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,11001000,1
01/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Lunes,12/31/1899 12:00:00 AM,TIBABUYES E-11,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,11001000,1
01/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Lunes,12/31/1899 10:00:00 PM,CANDELARIA LA NUEVA I SECTOR E-19,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,4,FEMENINO,SOLTERO,-,NO REPORTA,-,-,11001000,1
01/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Lunes,12/31/1899 03:20:00 AM,INGLES E-18,URBANA,DENTRO DE LA VIVIENDA,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000,1
01/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Lunes,12/31/1899 08:00:00 AM,ANTONIA SANTOS E-7,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,27,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,11001000,1
01/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Lunes,12/31/1899 04:00:00 PM,POTOSI E-19,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,20,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,11001000,1
01/01/2018 12:00:00 AM,CUNDINAMARCA,BOGOTA D.C. (CT),Lunes,12/31/1899 03:00:00 AM,BOSA E-7,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,38,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,11001000,1
01/01/2018 12:00:00 AM,CUNDINAMARCA,FACATATIVA,Lunes,12/31/1899 12:00:00 AM,LLANO POPULAR,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,8,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,-,PRIMARIA,25269000,1
01/01/2018 12:00:00 AM,CUNDINAMARCA,FUSAGASUGA,Lunes,12/31/1899 04:30:00 PM,TIERRA GRATA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,12,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,25290000,1
01/01/2018 12:00:00 AM,CUNDINAMARCA,FUSAGASUGA,Lunes,12/31/1899 12:00:00 AM,TIERRA GRATA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,12,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,25290000,1
01/01/2018 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Lunes,12/31/1899 11:13:00 AM,DIVINO NIÑO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,31,FEMENINO,UNION LIBRE,-,EMPLEADO PARTICULAR,-,PRIMARIA,25307000,1
01/01/2018 12:00:00 AM,CUNDINAMARCA,SOACHA,Lunes,12/31/1899 12:00:00 AM,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,31,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,25754000,1
01/01/2018 12:00:00 AM,CUNDINAMARCA,TENJO,Lunes,12/31/1899 12:00:00 AM,INSP. LA PUNTA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,-,PRIMARIA,25799000,1
01/01/2018 12:00:00 AM,GUAJIRA,MAICAO,Lunes,12/31/1899 01:45:00 PM,ERICA BEATRIZ,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,6,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,44430000,1
01/01/2018 12:00:00 AM,HUILA,ALGECIRAS,Lunes,12/31/1899 10:00:00 AM,VEREDA LA LAGUNA,RURAL,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41020000,1
01/01/2018 12:00:00 AM,HUILA,LA ARGENTINA,Lunes,12/31/1899 12:00:00 AM,20 DE JULIO,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41378000,1
01/01/2018 12:00:00 AM,HUILA,PITALITO,Lunes,12/31/1899 07:00:00 AM,LIBERTADORES,RURAL,LOTE BALDIO,CONTUNDENTES,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,41551000,1
01/01/2018 12:00:00 AM,HUILA,SAN AGUSTIN,Lunes,12/31/1899 12:00:00 AM,CENTRO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,12,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,41668000,1
01/01/2018 12:00:00 AM,HUILA,SAN AGUSTIN,Lunes,12/31/1899 11:00:00 AM,LARA BONILLA,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,41668000,1
01/01/2018 12:00:00 AM,HUILA,TIMANA,Lunes,12/31/1899 12:00:00 AM,VEREDA SAN ANTONIO,RURAL,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,41807000,1
01/01/2018 12:00:00 AM,MAGDALENA,FUNDACION,Lunes,12/31/1899 01:30:00 AM,20 DE DICIEMBRE (C-5),URBANA,CALLEJON,CONTUNDENTES,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,47288000,1
01/01/2018 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),Lunes,12/31/1899 09:30:00 PM,GUACHACA,RURAL,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,47001000,1
01/01/2018 12:00:00 AM,META,ACACIAS,Lunes,12/31/1899 07:00:00 AM,SAMAN,URBANA,CASAS DE HABITACION,ESCOPOLAMINA,A PIE,A PIE,25,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,50006000,1
01/01/2018 12:00:00 AM,META,CUMARAL,Lunes,12/31/1899 12:00:00 AM,LOS ALAMOS,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,7,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,50226000,1
01/01/2018 12:00:00 AM,META,EL CASTILLO,Lunes,12/31/1899 12:00:00 AM,VEREDA LA CIMA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,50251000,1
01/01/2018 12:00:00 AM,META,LEJANIAS,Lunes,12/31/1899 12:00:00 AM,CENTRO,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,FEMENINO,SOLTERO,-,DESEMPLEADO,NO REPORTADA,ANALFABETA,50400000,1
01/01/2018 12:00:00 AM,META,PUERTO RICO,Lunes,12/31/1899 04:40:00 AM,VEREDA SANTA LUCIA,RURAL,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,25,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,50590000,1
01/01/2018 12:00:00 AM,NARIÑO,CHACHAGUI,Lunes,12/31/1899 08:00:00 AM,COCHACANO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,14,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,52240000,1
01/01/2018 12:00:00 AM,NARIÑO,IPIALES,Lunes,12/31/1899 07:00:00 PM,PUENES,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,52356000,1
01/01/2018 12:00:00 AM,NARIÑO,PASTO (CT),Lunes,12/31/1899 12:00:00 AM,CENTRO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,CONTUNDENTES,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,52001000,1
01/01/2018 12:00:00 AM,NARIÑO,PASTO (CT),Lunes,12/31/1899 12:00:00 AM,VILLAFLOR II,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,31,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,52001000,1
01/01/2018 12:00:00 AM,NARIÑO,PASTO (CT),Lunes,12/31/1899 12:00:00 AM,CENTRO,URBANA,OFICINAS,CONTUNDENTES,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,52001000,1
01/01/2018 12:00:00 AM,NARIÑO,PASTO (CT),Lunes,12/31/1899 12:00:00 AM,AV. ESTUDIANTES,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,52001000,1
01/01/2018 12:00:00 AM,NARIÑO,SAN PEDRO DE CARTAGO,Lunes,12/31/1899 04:00:00 AM,VEREDA SAN ISIDRO,RURAL,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,17,MASCULINO,SOLTERO,-,DESEMPLEADO,-,SECUNDARIA,52694000,1
01/01/2018 12:00:00 AM,NORTE DE SANTANDER,ABREGO,Lunes,12/31/1899 12:00:00 AM,BARRIO EL JARDIN,URBANA,CASAS DE HABITACION,ESCOPOLAMINA,A PIE,A PIE,38,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,54003000,1
01/01/2018 12:00:00 AM,NORTE DE SANTANDER,CACHIRA,Lunes,12/31/1899 02:00:00 AM,CORREGIMIENTO LA VEGA,RURAL,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,20,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,54128000,1
01/01/2018 12:00:00 AM,NORTE DE SANTANDER,CACHIRA,Lunes,12/31/1899 12:00:00 AM,CORREGIMIENTO DE LA CARRERA,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,20,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,54128000,1
01/01/2018 12:00:00 AM,NORTE DE SANTANDER,CUCUTA (CT),Lunes,12/31/1899 06:20:00 AM,BARRIO OSPINA PEREZ,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,18,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,-,PRIMARIA,54001000,1
01/01/2018 12:00:00 AM,NORTE DE SANTANDER,CUCUTA (CT),Lunes,12/31/1899 10:00:00 PM,BARRIO PRADOS DEL NORTE,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,39,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,54001000,1
01/01/2018 12:00:00 AM,NORTE DE SANTANDER,SILOS,Lunes,12/31/1899 01:00:00 AM,BARRIO CENTRO,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,22,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,54743000,1
01/01/2018 12:00:00 AM,PUTUMAYO,ORITO,Lunes,12/31/1899 12:00:00 AM,VDA. LA TESALIA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,7,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,86320000,1
01/01/2018 12:00:00 AM,QUINDIO,ARMENIA (CT),Lunes,12/31/1899 12:00:00 AM,MERCEDES DEL NORTE,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,9,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,63001000,1
01/01/2018 12:00:00 AM,QUINDIO,ARMENIA (CT),Lunes,12/31/1899 12:00:00 AM,MERCEDES DEL NORTE,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,11,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,63001000,1
01/01/2018 12:00:00 AM,QUINDIO,ARMENIA (CT),Lunes,12/31/1899 11:30:00 PM,ANTONIO NARIÑO,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,7,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,63001000,1
01/01/2018 12:00:00 AM,QUINDIO,ARMENIA (CT),Lunes,12/31/1899 11:30:00 PM,LAS COLINAS,URBANA,OTRO,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,63001000,1
01/01/2018 12:00:00 AM,QUINDIO,ARMENIA (CT),Lunes,12/31/1899 12:36:00 AM,LA PATRIA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,11,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,63001000,1
01/01/2018 12:00:00 AM,QUINDIO,ARMENIA (CT),Lunes,12/31/1899 12:00:00 AM,MERCEDES DEL NORTE,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,22,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,63001000,1
01/01/2018 12:00:00 AM,QUINDIO,CALARCA,Lunes,12/31/1899 12:00:00 AM,MARTINIANO MONTOYA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,12,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,63130000,1
01/01/2018 12:00:00 AM,QUINDIO,CALARCA,Lunes,12/31/1899 12:00:00 AM,SANTA LUISA DE MARILLAO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,63130000,1
01/01/2018 12:00:00 AM,QUINDIO,FILANDIA,Lunes,12/31/1899 08:00:00 AM,SAN VICENTE,URBANA,HOSPITALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,24,MASCULINO,SOLTERO,-,DESEMPLEADO,-,PRIMARIA,63272000,1
01/01/2018 12:00:00 AM,QUINDIO,QUIMBAYA,Lunes,12/31/1899 12:00:00 PM,PRIMERO DE OCTUBRE,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,6,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,63594000,1
01/01/2018 12:00:00 AM,RISARALDA,MARSELLA,Lunes,12/31/1899 05:00:00 AM,VEREDA COROZAL,RURAL,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,31,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,66440000,1
01/01/2018 12:00:00 AM,RISARALDA,PEREIRA (CT),Lunes,12/31/1899 09:45:00 PM,MIRADOR DE LLANO GRANDE (VIPA),URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,66001000,1
01/01/2018 12:00:00 AM,SANTANDER,BARRANCABERMEJA,Lunes,12/31/1899 06:00:00 PM,SAN RAFAEL DE CHUCURI,RURAL,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,-,PRIMARIA,68081000,1
01/01/2018 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Lunes,12/31/1899 08:30:00 AM,ALARCON,URBANA,OTRO,ESCOPOLAMINA,A PIE,A PIE,20,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,NO REPORTADO,68001000,1
01/01/2018 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Lunes,12/31/1899 08:30:00 AM,BETANIA,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,21,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,NO REPORTADO,68001000,1
01/01/2018 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Lunes,12/31/1899 08:00:00 PM,URB. MONTE REDONDO,URBANA,APARTAMENTO,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,68001000,1
01/01/2018 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Lunes,12/31/1899 12:00:00 AM,LA AURORA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,-,ESTUDIANTE,NO REPORTADA,SECUNDARIA,68001000,1
01/01/2018 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Lunes,12/31/1899 09:00:00 AM,ALARCON,URBANA,VIAS PUBLICAS,ESCOPOLAMINA,A PIE,A PIE,23,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,68001000,1
01/01/2018 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Lunes,12/31/1899 08:30:00 AM,SAN ALONSO,URBANA,VIAS PUBLICAS,ESCOPOLAMINA,CONDUCTOR VEHICULO,CONDUCTOR VEHICULO,14,MASCULINO,SOLTERO,-,ESTUDIANTE,-,SECUNDARIA,68001000,1
01/01/2018 12:00:00 AM,SANTANDER,FLORIDABLANCA,Lunes,12/31/1899 06:00:00 AM,LA CUMBRE,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,20,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,68276000,1
01/01/2018 12:00:00 AM,SANTANDER,GIRON,Lunes,12/31/1899 07:00:00 AM,LOS BAMBUES,RURAL,FINCAS Y SIMILARES,SIN EMPLEO DE ARMAS,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,68307000,1
01/01/2018 12:00:00 AM,SANTANDER,MALAGA,Lunes,12/31/1899 01:30:00 AM,VRDA  CENTRO,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,18,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,68432000,1
01/01/2018 12:00:00 AM,SANTANDER,MATANZA,Lunes,12/31/1899 12:00:00 AM,EL CENTRO,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,68444000,1
01/01/2018 12:00:00 AM,SANTANDER,PUENTE NACIONAL,Lunes,12/31/1899 12:00:00 AM,VRDA ALTO GUAMITO,RURAL,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,68572000,1
01/01/2018 12:00:00 AM,SANTANDER,SANTA HELENA DEL OPON,Lunes,12/31/1899 12:00:00 AM,VRDA CACHIPAY,RURAL,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,68720000,1
01/01/2018 12:00:00 AM,SANTANDER,SANTA HELENA DEL OPON,Lunes,12/31/1899 12:00:00 AM,VRDA CACHIPAY,RURAL,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,68720000,1
01/01/2018 12:00:00 AM,SUCRE,SAMPUES,Lunes,12/31/1899 02:00:00 AM,CGTTO BOSA NAVARRO,RURAL,LOTE BALDIO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,70670000,1
01/01/2018 12:00:00 AM,SUCRE,SINCELEJO (CT),Lunes,12/31/1899 12:00:00 AM,URIBE URIBE,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,70001000,1
01/01/2018 12:00:00 AM,TOLIMA,ALPUJARRA,Lunes,12/31/1899 12:00:00 AM,VRDA. EL MORAL,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,18,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,73024000,1
01/01/2018 12:00:00 AM,TOLIMA,ALVARADO,Lunes,12/31/1899 12:00:00 AM,MACONDITO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,37,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,73026000,1
01/01/2018 12:00:00 AM,TOLIMA,CHAPARRAL,Lunes,12/31/1899 12:00:00 AM,VRDA. LAS TAPIAS,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,73168000,1
01/01/2018 12:00:00 AM,TOLIMA,CHAPARRAL,Lunes,12/31/1899 12:00:00 AM,VRDA. LAS TAPIAS,URBANA,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,7,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,73168000,1
01/01/2018 12:00:00 AM,TOLIMA,IBAGUE (CT),Lunes,12/31/1899 12:00:00 AM,BALTAZAR,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,4,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,73001000,1
01/01/2018 12:00:00 AM,TOLIMA,IBAGUE (CT),Lunes,12/31/1899 12:00:00 AM,PROTECHO (TOPACIO),URBANA,VIAS PUBLICAS,ESCOPOLAMINA,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,73001000,1
01/01/2018 12:00:00 AM,TOLIMA,IBAGUE (CT),Lunes,12/31/1899 12:00:00 AM,ARKAPARAISO,URBANA,ESTABLECIMIENTO DE COMERCIO,SIN EMPLEO DE ARMAS,A PIE,A PIE,35,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,73001000,1
01/01/2018 12:00:00 AM,TOLIMA,IBAGUE (CT),Lunes,12/31/1899 12:00:00 AM,BALTAZAR,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,-,PRIMARIA,73001000,1
01/01/2018 12:00:00 AM,TOLIMA,MELGAR,Lunes,12/31/1899 12:00:00 AM,CONDOMINIO LINDAGUA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,73449000,1
01/01/2018 12:00:00 AM,VALLE,BOLIVAR,Lunes,12/31/1899 03:00:00 PM,CRGTO NARANJAL,RURAL,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,6,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,76100000,1
01/01/2018 12:00:00 AM,VALLE,BUENAVENTURA,Lunes,12/31/1899 03:00:00 AM,CORREGIMIENTO JUANCHACO,RURAL,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,29,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,TECNOLOGO,76109000,1
01/01/2018 12:00:00 AM,VALLE,CALI (CT),Lunes,12/31/1899 08:30:00 AM,SAN JUDAS TADEO I E10,URBANA,DENTRO DE LA VIVIENDA,SIN EMPLEO DE ARMAS,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76001000,1
01/01/2018 12:00:00 AM,VALLE,CALI (CT),Lunes,12/31/1899 11:00:00 AM,JORGE ELIECER GAITAN E6,URBANA,DENTRO DE LA VIVIENDA,SIN EMPLEO DE ARMAS,A PIE,A PIE,8,FEMENINO,SOLTERO,COLOMBIA,EDUCADOR,-,PRIMARIA,76001000,1
01/01/2018 12:00:00 AM,VALLE,CALI (CT),Lunes,12/31/1899 07:00:00 AM,NUEVA FLORESTA E12,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,29,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,76001000,1
01/01/2018 12:00:00 AM,VALLE,CARTAGO,Lunes,12/31/1899 12:00:00 AM,BOLIVAR,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,10,MASCULINO,SOLTERO,-,DESEMPLEADO,-,NO REPORTADO,76147000,1
01/01/2018 12:00:00 AM,VALLE,EL CERRITO,Lunes,12/31/1899 01:00:00 AM,S/TA BARBARA,URBANA,LOTE BALDIO,CONTUNDENTES,A PIE,A PIE,18,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76248000,1
01/01/2018 12:00:00 AM,VALLE,GINEBRA,Lunes,12/31/1899 02:00:00 AM,VIA GINEBRA - CGTO. COSTA RICA,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76306000,1
